source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9931687,75.094747,2020,Kharif,2020-10-02,0.1778,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BADAGA KAJEKARU,12.9194187,75.1978843,2020,Kharif,2020-09-23,0.0747,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.8981953,75.0414734,2020,Kharif,2020-09-04,0.1739,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9021288,75.0086826,2020,Kharif,2020-09-04,0.0759,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BADAGA KAJEKARU,12.9255536,75.1851431,2020,Kharif,2020-09-15,0.1578,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9252326,75.036502,2020,Kharif,2020-10-11,0.199,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BADAGA KAJEKARU,12.9140988,75.1640262,2020,Kharif,2020-09-18,0.2877,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BADAGA KAJEKARU,12.9141019,75.1640373,2020,Kharif,2020-09-18,0.2889,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9909959,75.0986509,2020,Kharif,2020-10-02,0.0178,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9648137,75.1020664,2020,Kharif,2020-10-03,0.2543,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9677721,75.1036534,2020,Kharif,2020-10-03,0.0873,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9089695,75.0046621,2020,Kharif,2020-10-11,0.0403,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9050125,75.0142067,2020,Kharif,2020-09-05,0.0786,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9140228,75.0637804,2020,Kharif,2020-09-22,0.1847,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9135663,75.0615771,2020,Kharif,2020-09-25,0.1573,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9058879,75.0203271,2020,Kharif,2020-09-07,0.0872,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.913277,75.0455131,2020,Kharif,2020-09-26,0.1198,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9238041,75.0323695,2020,Kharif,2020-10-19,0.0338,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.8986933,75.0096833,2020,Kharif,2020-10-12,0.1445,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BADAGA KAJEKARU,12.923468,75.1959174,2020,Kharif,2020-09-22,0.2694,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.90275,75.0314135,2020,Kharif,2020-09-08,0.1803,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BADAGA KAJEKARU,12.9242292,75.1949315,2020,Kharif,2020-09-28,0.1879,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.903497,75.0285868,2020,Kharif,2020-09-08,0.1708,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9054297,75.0435109,2020,Kharif,2020-09-28,0.1315,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.907635,75.0123651,2020,Kharif,2020-09-09,0.2806,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BADAGA KAJEKARU,12.9114161,75.1732849,2020,Kharif,2020-09-30,0.0567,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9085014,75.0133354,2020,Kharif,2020-09-17,0.189,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9847348,75.1111238,2020,Kharif,2020-10-04,0.2324,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9128896,75.0186407,2020,Kharif,2020-09-17,0.075,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.983886,75.1119473,2020,Kharif,2020-10-04,0.1551,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.962958,75.1056751,2020,Kharif,2020-10-05,0.1091,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9834143,75.101847,2020,Kharif,2020-10-06,0.0539,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9842607,75.1019015,2020,Kharif,2020-10-06,0.0325,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9174986,75.0582804,2020,Kharif,2020-09-29,0.1029,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.918108,75.0181038,2020,Kharif,2020-09-18,0.095,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9816384,75.0989607,2020,Kharif,2020-08-23,0.144,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9643499,75.1127344,2020,Kharif,2020-10-07,0.1546,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9643005,75.1132464,2020,Kharif,2020-10-07,0.1138,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.8979585,75.0292262,2020,Kharif,2020-10-03,0.1921,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9836529,75.0998381,2020,Kharif,2020-08-23,0.1204,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9080455,75.055655,2020,Kharif,2020-09-30,0.2453,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.97587,75.1257683,2020,Kharif,2020-08-24,0.2283,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.975915,75.1257583,2020,Kharif,2020-08-24,0.2302,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9753339,75.1258777,2020,Kharif,2020-08-25,0.2155,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9679978,75.1141092,2020,Kharif,2020-10-08,0.1709,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9680224,75.1141116,2020,Kharif,2020-10-08,0.1688,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.8960562,75.0163762,2020,Kharif,2020-10-04,0.2186,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9741793,75.1175954,2020,Kharif,2020-08-27,0.2277,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AJJIBETTU,12.9742271,75.1179009,2020,Kharif,2020-09-02,0.2318,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9753163,75.1164667,2020,Kharif,2020-09-02,0.1894,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AJJIBETTU,12.9885979,75.1113616,2020,Kharif,2020-09-04,0.2407,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9417099,75.0105338,2020,Kharif,2020-09-05,0.1133,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9285079,75.0327646,2020,Kharif,2020-10-05,0.1098,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9042582,75.0439743,2020,Kharif,2020-10-03,0.0799,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.888404,75.0400637,2020,Kharif,2020-10-12,0.057,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9012667,75.0263783,2020,Kharif,2020-10-13,0.1544,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9006683,75.0250183,2020,Kharif,2020-10-13,0.1173,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9054506,75.044585,2020,Kharif,2020-10-04,0.0643,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9034206,75.0545078,2020,Kharif,2020-10-14,0.2838,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9195646,75.0266793,2020,Kharif,2020-09-21,0.0796,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.900129,75.0468648,2020,Kharif,2020-10-05,0.2141,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.90079,75.0488083,2020,Kharif,2020-10-01,0.073,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9180188,75.023689,2020,Kharif,2020-09-22,0.111,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9028567,75.0550683,2020,Kharif,2020-10-16,0.3342,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9134357,75.0438443,2020,Kharif,2020-10-02,0.0626,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.907424,75.0244849,2020,Kharif,2020-09-22,0.1091,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9253798,75.0447307,2020,Kharif,2020-10-06,0.1547,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9086216,75.0255287,2020,Kharif,2020-09-23,0.0857,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9034296,75.0573341,2020,Kharif,2020-10-17,0.156,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.929065,75.0406256,2020,Kharif,2020-10-05,0.1097,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9598305,75.0215309,2020,Kharif,2020-09-07,0.0522,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,CHENNAITTODI,12.9806459,75.0917227,2020,Kharif,2020-08-26,0.1372,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9565932,75.0279267,2020,Kharif,2020-09-15,0.0535,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,CHENNAITTODI,12.9612812,75.0798098,2020,Kharif,2020-10-27,0.2194,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ARALA,12.9568503,75.031649,2020,Kharif,2020-09-15,0.1598,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,AMTADI,12.9215112,75.0363502,2020,Kharif,2020-10-06,0.0577,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9202034,75.0376346,2020,Kharif,2020-10-06,0.256,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9546107,75.0282067,2020,Kharif,2020-09-16,0.1414,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,CHENNAITTODI,12.9742333,75.07664,2020,Kharif,2020-08-30,0.308,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9555974,75.0256601,2020,Kharif,2020-09-17,0.0849,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ARALA,12.9556088,75.0256287,2020,Kharif,2020-09-17,0.0818,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9556244,75.0161435,2020,Kharif,2020-09-18,0.3628,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,AMTADI,12.9279726,75.0368475,2020,Kharif,2020-10-07,0.1421,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ELIYANADUGODU,12.9786726,75.0830005,2020,Kharif,2020-08-27,0.3186,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ELIYANADUGODU,12.9846833,75.077985,2020,Kharif,2020-09-04,0.195,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9420213,75.0790924,2020,Kharif,2020-08-17,0.1428,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BUDOLI,12.944665,75.080113,2020,Kharif,2020-08-17,0.2236,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BUDOLI,12.9432081,75.0800498,2020,Kharif,2020-08-19,0.1504,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9484342,75.0793503,2020,Kharif,2020-08-20,0.1372,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BUDOLI,12.9483393,75.079366,2020,Kharif,2020-08-20,0.1463,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,CHENNAITTODI,12.9617817,75.082395,2020,Kharif,2020-09-26,0.2745,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.95411,75.0681604,2020,Kharif,2020-08-21,0.2695,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BUDOLI,12.9539514,75.0670306,2020,Kharif,2020-08-21,0.2808,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9064433,75.0642117,2020,Kharif,2020-10-07,0.0569,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,CHENNAITTODI,12.976445,75.0802617,2020,Kharif,2020-09-27,0.1733,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.95549,75.0297974,2020,Kharif,2020-09-21,0.1952,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.949416,75.0801077,2020,Kharif,2020-08-22,0.0325,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9537129,75.0681099,2020,Kharif,2020-08-23,0.2548,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9545401,75.0193372,2020,Kharif,2020-09-22,0.1495,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9099699,75.0504099,2020,Kharif,2020-10-08,0.1638,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9440138,75.0701123,2020,Kharif,2020-10-03,0.1727,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9377335,75.0776306,2020,Kharif,2020-08-24,0.1329,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,IRVATTURU,12.9550007,75.1309681,2020,Kharif,2020-10-02,0.3018,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,IRVATTURU,12.9556528,75.1230576,2020,Kharif,2020-10-31,0.1498,MATCHED,WITHIN_TOLERANCE,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9024239,75.0442834,2020,Kharif,2020-10-09,0.1786,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9382818,75.0820065,2020,Kharif,2020-08-25,0.1107,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.9533448,75.0162243,2020,Kharif,2020-09-23,0.1372,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.943799,75.0784497,2020,Kharif,2020-08-26,0.0668,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,CHENNAITTODI,12.985375,75.0890979,2020,Kharif,2020-10-07,0.1667,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KARPE,12.9755272,75.0221756,2020,Kharif,2020-09-23,0.1507,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KADABETTU,12.9237259,75.1011792,2020,Kharif,2020-08-27,0.2106,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9439831,75.0745953,2020,Kharif,2020-08-27,0.0919,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KARPE,12.9926463,75.026564,2020,Kharif,2020-09-24,0.0637,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KARPE,12.978605,75.019065,2020,Kharif,2020-10-06,0.3087,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,DEVASYAMUDURU,12.8979269,75.13815,2020,Kharif,2020-08-24,0.2171,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9376802,75.0778927,2020,Kharif,2020-08-28,0.1422,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BUDOLI,12.9488504,75.0851653,2020,Kharif,2020-08-28,0.1198,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,DEVASYAMUDURU,12.8951145,75.1412835,2020,Kharif,2020-09-03,0.1039,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KADABETTU,12.9227771,75.0992568,2020,Kharif,2020-08-28,0.2205,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KADABETTU,12.9238649,75.104786,2020,Kharif,2020-09-02,0.1388,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,KADABETTU,12.9239347,75.1048179,2020,Kharif,2020-09-02,0.1379,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BANTVALA KASABA,12.9029818,75.0559748,2020,Kharif,2020-10-10,0.2568,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9512258,75.0831918,2020,Kharif,2020-08-29,0.3997,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,BUDOLI,12.9511574,75.0827912,2020,Kharif,2020-08-29,0.3643,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,DEVASYAMUDURU,12.8997874,75.1451038,2020,Kharif,2020-09-08,0.1761,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,BUDOLI,12.9520749,75.0716421,2020,Kharif,2020-08-30,0.2544,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KARPE,12.9860143,75.0196999,2020,Kharif,2020-10-07,0.2603,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KADABETTU,12.9349047,75.0932393,2020,Kharif,2020-09-23,0.1166,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KADABETTU,12.9253388,75.1079419,2020,Kharif,2020-09-24,0.1341,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,KARPE,12.9799885,75.0179451,2020,Kharif,2020-10-08,0.1613,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ARALA,12.9474569,75.020017,2020,Kharif,2020-09-23,0.2438,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,BANTVALA,Bantwal,ARALA,12.947108,75.0195561,2020,Kharif,2020-09-25,0.1821,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,BANTVALA,Bantwal,ARALA,12.947392,75.0212125,2020,Kharif,2020-09-25,0.1665,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
